bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"21.77984919159593,62.18087294992381,21.81896548920014,62.20422822938798",uuuu,85633143,,373768e07a7a4140e5987dc778aa8f03,,9f2eb783600cfaf7ea678be0c80fbf1b,62.191137,21.797759,101814143,uuuu,FI,FI,1477508557,62.184229,21.804278,101814143,Vanhakylä,85683113,101/814/143/101814143.geojson,locality,85683113,quattroshapes,,,FI
"25.01770954680865,63.11698074760989,25.09768676409658,63.13559779714086",uuuu,85633143,,2b17cbc9f8b2fd930e9a68bcd3855699,,94e2952445a9a8af198af6d71ae541ed,63.126073,25.062950,101814149,uuuu,FI,FI,1470852502,63.126674,25.063556,101814149,Kivijärvi,85683117,101/814/149/101814149.geojson,locality,85683117,quattroshapes,,,FI
"24.54616522676173,63.0399169786005,24.57280990331697,63.06522718402073",uuuu,85633143,,da19e0dbc4f55af840be14af34dbcaba,,01310d95e53ab89a6425f8dd37e39057,63.052225,24.559329,101814151,uuuu,FI,FI,1470852499,63.050132,24.561751,101814151,Kyyjärvi,85683117,101/814/151/101814151.geojson,locality,85683117,quattroshapes,,,FI
"25.24868961223939,62.9659731533622,25.27827017838439,62.98515485807337",uuuu,85633143,,a785ea9d63c8c4d819271ffd357d23d8,,fe427403bc177051dff724947ac50400,62.976517,25.262379,101814153,uuuu,FI,FI,1470852511,62.978835,25.263388,101814153,Kannonkoski,85683117,101/814/153/101814153.geojson,locality,85683117,quattroshapes,,,FI
"24.77993644678526,62.86378539242736,24.85092713399007,62.89771654994769",uuuu,85633143,,faf9ececb6a50effa5ad5764a0efd40c,,917f9e79461cadd0dbc201ed4a846205,62.879144,24.807667,101814155,uuuu,FI,FI,1470852496,62.874696,24.802289,101814155,Karstula,85683117,101/814/155/101814155.geojson,locality,85683117,quattroshapes,,,FI
"25.68369638818194,62.58268166223115,25.79127962820462,62.63247913033263",uuuu,85633143,,b5b768a05dc2eff3004623fb1414ab29,,b034250288b9a9c9b426b4ee2dba22f0,62.607653,25.725156,101814157,uuuu,FI,FI,1470852508,62.609748,25.716788,101814157,Äänekoski,85683117,101/814/157/101814157.geojson,locality,85683117,quattroshapes,,,FI
"25.80754650775555,62.55109575680808,25.89485209369138,62.58330685401683",uuuu,85633143,,d5ee50b08b7649c9a8c26ce835ac0898,,c5b58331582090848f62d61dd14199c4,62.565201,25.855852,101814159,uuuu,FI,FI,1470852509,62.562852,25.855191,101814159,Suolahti,85683117,101/814/159/101814159.geojson,locality,85683117,quattroshapes,,,FI
"25.42027560328773,62.48586743480428,25.45235788929512,62.51147229786659",uuuu,85633143,,45fc6ede26e94c75c48a41d53748b097,,57a2279b1f5b9dd9bf2f3e4db75bb4f3,62.497992,25.435331,101814161,uuuu,FI,FI,1470852507,62.491600,25.438247,101814161,Uurainen,85683117,101/814/161/101814161.geojson,locality,85683117,quattroshapes,,,FI
"25.53260628213843,63.35966059573303,25.59172439164183,63.38090848728626",uuuu,85633143,,5adbe751202f96fe96b054d0546c4d50,,0c8302b7d06f261bc532753165d4dd14,63.370243,25.565102,101814163,uuuu,FI,FI,1470852501,63.370279,25.562191,101814163,Pihtipudas,85683117,101/814/163/101814163.geojson,locality,85683117,quattroshapes,,,FI
"24.95604477469715,63.3553649346498,24.99563620034263,63.3720827408452",uuuu,85633143,,9bc47d8d2bc876ecb3a42fc4ad9c82f1,,1991c4ebaacd7b39de12a7997303bfcc,63.364780,24.975066,101814167,uuuu,FI,FI,1470852501,63.365212,24.973416,101814167,Kinnula,85683117,101/814/167/101814167.geojson,locality,85683117,quattroshapes,,,FI
"25.78794399536378,62.77039665393971,25.82411440938256,62.79097470584679",uuuu,85633143,,c728bd9b08027245e18a115fc34484aa,,c80c76eae269cea65c9ba83a6f018eb2,62.780662,25.806519,101814169,uuuu,FI,FI,1470852509,62.781374,25.806793,101814169,Konginkangas,85683117,101/814/169/101814169.geojson,locality,85683117,quattroshapes,,,FI
"25.20264401623575,62.67856694654756,25.33571673652364,62.72422590086433",uuuu,85633143,,99d1571857c15d49e11a09ac841ee9b5,,3cd87ac0c1e96f0003ce552bef03a69b,62.703212,25.266294,101814171,uuuu,FI,FI,1470852509,62.694369,25.289481,101814171,Saarijärvi,85683117,101/814/171/101814171.geojson,locality,85683117,quattroshapes,,,FI
