bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"24.9925441261,60.2424173118,25.0337014414,60.2661873419",uuuu,85633143,,c9fef0b5ead80fd88017e305b1ff461b,,7fccf9e95869a25ebe1f5bb2d7feece0,60.25238,25.013267,85898861,uuuu,FI,FI,1470852575,60.250901,25.013659,101748417,Malmi,890537239,858/988/61/85898861.geojson,neighbourhood,85683067,quattroshapes,,,FI
"24.829870837,60.2329937022,24.8967797852,60.2811525759",uuuu,85633143,,322f30b6cce5610e9034489e1ffe3795,,94c6784fc5aac26f453371c42a4dec70,60.258269,24.865623,85898863,uuuu,FI,FI,1470852434,60.257656,24.868331,101748419,Malminkartano,101748419,858/988/63/85898863.geojson,neighbourhood,85683067,quattroshapes,,,FI
"24.8888841191,60.172940178,24.9224853516,60.1978785353",uuuu,85633143,,0b170f00afd71bb3c3c556ce8006f29a,,ec556f4a055371a34d673b36d4cfaf0f,60.186007,24.906516,85898865,uuuu,FI,FI,1470852576,60.186049,24.906186,101748417,Meilahden Sairaala,890537225,858/988/65/85898865.geojson,neighbourhood,85683067,quattroshapes,,,FI
"24.8204748535,60.1794154392,24.8958758204,60.2169855325",uuuu,85633143,,d5803f803fef8eb429244c6afa808892,,631a0c70b244e3d29feb55e0f8c921b5,60.196854,24.853667,85898867,uuuu,FI,FI,1470852435,60.200483,24.857396,101748417,Munkkiniemi,890537235,858/988/67/85898867.geojson,neighbourhood,85683067,quattroshapes,,,FI
"24.5856420899,60.1656722536,24.7209985352,60.2511744366",uuuu,85633143,,73c602b88e2f772fd946cbd39f2c92f1,,775e844475e936124f3bc98844121296,60.20818,24.65131,85898869,uuuu,FI,FI,1470852434,60.206943,24.635858,101748415,Muurala,101748415,858/988/69/85898869.geojson,neighbourhood,85683067,quattroshapes,,,FI
"29.7162573242,62.5637383315,29.8571069336,62.6298783994",uuuu,85633143,,0c628d2881d61ae8e05fba8c9fb9681d,,c48374603da278911a6d7a1a03822341,62.596234,29.779239,85898873,uuuu,FI,FI,1470852554,62.59385,29.77119,101748441,Niinivaara,101748441,858/988/73/85898873.geojson,neighbourhood,85683133,quattroshapes,,,FI
"24.9490951436,60.2175022772,24.9780939879,60.23981117",uuuu,85633143,,5c3aac1ec4c4c9687c35a7355c5f25a7,,e6203dc32437eaeed1fffefb05a72efa,60.229804,24.964268,85898875,uuuu,FI,FI,1470852573,60.232993,24.967673,101748417,Oulunkylä,890537237,858/988/75/85898875.geojson,neighbourhood,85683067,quattroshapes,,,FI
"24.9389648438,60.2398111133,24.956797595,60.2525885071",uuuu,85633143,,5c1cc38dc9f6dca6d8f1813da93598ec,,bdc8b4d3cf51dfa02b8a7a54c51c7a00,60.245332,24.947372,85898877,uuuu,FI,FI,1470852571,60.245264,24.947372,101748417,Pakila,890537251,858/988/77/85898877.geojson,neighbourhood,85683067,quattroshapes,,,FI
"27.6673071289,64.1999623534,27.7349853516,64.2319094542",uuuu,0,,19abbd94b9c38edd51efb39fb27137ab,,92ef496414f50f67295ec087d48f4eab,64.214132,27.700756,85898879,uuuu,FI,FI,1470852532,64.212722,27.704789,0,Puistola,-1,858/988/79/85898879.geojson,neighbourhood,0,quattroshapes,,,FI
"24.9719238281,60.2329937022,25.0020953783,60.2534412836",uuuu,85633143,,8fcbd276831fd76f5ce3571b3d6f0e84,,71ccbeb1b149dfefd218e71368305625,60.242857,24.987095,85898881,uuuu,FI,FI,1470852575,60.243227,24.987095,101748417,Pukinmäki,890536891,858/988/81/85898881.geojson,neighbourhood,85683067,quattroshapes,,,FI
